relationship_id,source_db,from_table,from_columns,to_table,to_columns,join_condition,relationship_type,validation_status,validation_source,confidence
CAND0377,10.10.10.15:1521/his,ORDADM.CLG$ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.CLG$ORDERS.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.CLG$ORDERS.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0378,10.10.10.15:1521/his,ORDADM.CONSULTATION_DOCTOR_MASTER,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.CONSULTATION_DOCTOR_MASTER.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0379,10.10.10.15:1521/his,ORDADM.CONSULTATION_DOCTOR_MASTER,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.CONSULTATION_DOCTOR_MASTER.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.CONSULTATION_DOCTOR_MASTER.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0380,10.10.10.15:1521/his,ORDADM.CONSULTATION_MDT_MASTER,TEST_NO,LAB.LAB_TEST_MASTER,TEST_NO,ORDADM.CONSULTATION_MDT_MASTER.TEST_NO=LAB.LAB_TEST_MASTER.TEST_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0381,10.10.10.15:1521/his,ORDADM.CURE_APPOINTS,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.CURE_APPOINTS.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0382,10.10.10.15:1521/his,ORDADM.CURE_APPOINTS,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.CURE_APPOINTS.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.CURE_APPOINTS.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0383,10.10.10.15:1521/his,ORDADM.CVR$ORDERS,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.CVR$ORDERS.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0384,10.10.10.15:1521/his,ORDADM.CVR$ORDERS,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.CVR$ORDERS.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.CVR$ORDERS.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0385,10.10.10.15:1521/his,ORDADM.CVR$ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.CVR$ORDERS.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.CVR$ORDERS.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0386,10.10.10.15:1521/his,ORDADM.DOCTOR_ORDERS,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.DOCTOR_ORDERS.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0387,10.10.10.15:1521/his,ORDADM.DOCTOR_ORDERS,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.DOCTOR_ORDERS.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.DOCTOR_ORDERS.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0388,10.10.10.15:1521/his,ORDADM.DOCTOR_ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.DOCTOR_ORDERS.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.DOCTOR_ORDERS.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0389,10.10.10.15:1521/his,ORDADM.ORDERS,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.ORDERS.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0390,10.10.10.15:1521/his,ORDADM.ORDERS,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.ORDERS.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.ORDERS.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0391,10.10.10.15:1521/his,ORDADM.ORDERS_ANTI_DRUG,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.ORDERS_ANTI_DRUG.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0392,10.10.10.15:1521/his,ORDADM.ORDERS_ANTI_DRUG,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.ORDERS_ANTI_DRUG.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.ORDERS_ANTI_DRUG.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0393,10.10.10.15:1521/his,ORDADM.ORDERS_ANTI_DRUG,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS_ANTI_DRUG.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDERS_ANTI_DRUG.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0394,10.10.10.15:1521/his,ORDADM.ORDERS_BACKUP2025,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.ORDERS_BACKUP2025.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0395,10.10.10.15:1521/his,ORDADM.ORDERS_BACKUP2025,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.ORDERS_BACKUP2025.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.ORDERS_BACKUP2025.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0396,10.10.10.15:1521/his,ORDADM.ORDERS_BACKUP2025,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS_BACKUP2025.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDERS_BACKUP2025.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0397,10.10.10.15:1521/his,ORDADM.ORDERS_BK,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.ORDERS_BK.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0398,10.10.10.15:1521/his,ORDADM.ORDERS_BK,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.ORDERS_BK.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.ORDERS_BK.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0399,10.10.10.15:1521/his,ORDADM.ORDERS_BK,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS_BK.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDERS_BK.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0400,10.10.10.15:1521/his,ORDADM.ORDERS_BK_PT,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.ORDERS_BK_PT.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0401,10.10.10.15:1521/his,ORDADM.ORDERS_BK_PT,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.ORDERS_BK_PT.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.ORDERS_BK_PT.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0402,10.10.10.15:1521/his,ORDADM.ORDERS_BK_PT,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS_BK_PT.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDERS_BK_PT.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0403,10.10.10.15:1521/his,ORDADM.ORDERS_C0525325,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.ORDERS_C0525325.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0404,10.10.10.15:1521/his,ORDADM.ORDERS_C0525325,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.ORDERS_C0525325.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.ORDERS_C0525325.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0405,10.10.10.15:1521/his,ORDADM.ORDERS_C0525325,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS_C0525325.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDERS_C0525325.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0406,10.10.10.15:1521/his,ORDADM.ORDERS_CANCEL,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.ORDERS_CANCEL.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0407,10.10.10.15:1521/his,ORDADM.ORDERS_CANCEL,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.ORDERS_CANCEL.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.ORDERS_CANCEL.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0408,10.10.10.15:1521/his,ORDADM.ORDERS_CANCEL,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS_CANCEL.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDERS_CANCEL.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0409,10.10.10.15:1521/his,ORDADM.ORDERS_CHANGE_LOG,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.ORDERS_CHANGE_LOG.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0410,10.10.10.15:1521/his,ORDADM.ORDERS_CHANGE_LOG,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.ORDERS_CHANGE_LOG.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.ORDERS_CHANGE_LOG.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0411,10.10.10.15:1521/his,ORDADM.ORDERS_COSTS,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.ORDERS_COSTS.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0412,10.10.10.15:1521/his,ORDADM.ORDERS_COSTS,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.ORDERS_COSTS.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.ORDERS_COSTS.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0413,10.10.10.15:1521/his,ORDADM.ORDERS_COSTS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS_COSTS.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDERS_COSTS.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0414,10.10.10.15:1521/his,ORDADM.ORDERS_COSTS_BACKUP2025,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.ORDERS_COSTS_BACKUP2025.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0415,10.10.10.15:1521/his,ORDADM.ORDERS_COSTS_BACKUP2025,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.ORDERS_COSTS_BACKUP2025.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.ORDERS_COSTS_BACKUP2025.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0416,10.10.10.15:1521/his,ORDADM.ORDERS_COSTS_BACKUP2025,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS_COSTS_BACKUP2025.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDERS_COSTS_BACKUP2025.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0417,10.10.10.15:1521/his,ORDADM.ORDERS_COSTS_BK,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.ORDERS_COSTS_BK.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0418,10.10.10.15:1521/his,ORDADM.ORDERS_COSTS_BK,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.ORDERS_COSTS_BK.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.ORDERS_COSTS_BK.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0419,10.10.10.15:1521/his,ORDADM.ORDERS_COSTS_BK,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS_COSTS_BK.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDERS_COSTS_BK.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0420,10.10.10.15:1521/his,ORDADM.ORDERS_COSTS_C0525325,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.ORDERS_COSTS_C0525325.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0421,10.10.10.15:1521/his,ORDADM.ORDERS_COSTS_C0525325,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.ORDERS_COSTS_C0525325.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.ORDERS_COSTS_C0525325.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0422,10.10.10.15:1521/his,ORDADM.ORDERS_COSTS_C0525325,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS_COSTS_C0525325.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDERS_COSTS_C0525325.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0423,10.10.10.15:1521/his,ORDADM.ORDERS_COSTS_CANCEL,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.ORDERS_COSTS_CANCEL.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0424,10.10.10.15:1521/his,ORDADM.ORDERS_COSTS_CANCEL,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.ORDERS_COSTS_CANCEL.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.ORDERS_COSTS_CANCEL.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0425,10.10.10.15:1521/his,ORDADM.ORDERS_COSTS_CANCEL,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS_COSTS_CANCEL.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDERS_COSTS_CANCEL.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0426,10.10.10.15:1521/his,ORDADM.ORDERS_COSTS_TEST,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.ORDERS_COSTS_TEST.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0427,10.10.10.15:1521/his,ORDADM.ORDERS_COSTS_TEST,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.ORDERS_COSTS_TEST.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.ORDERS_COSTS_TEST.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0428,10.10.10.15:1521/his,ORDADM.ORDERS_COSTS_TEST,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS_COSTS_TEST.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDERS_COSTS_TEST.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0429,10.10.10.15:1521/his,ORDADM.ORDERS_EXECUTE,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.ORDERS_EXECUTE.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0430,10.10.10.15:1521/his,ORDADM.ORDERS_EXECUTE,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.ORDERS_EXECUTE.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.ORDERS_EXECUTE.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0431,10.10.10.15:1521/his,ORDADM.ORDERS_EXECUTE,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS_EXECUTE.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDERS_EXECUTE.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0432,10.10.10.15:1521/his,ORDADM.ORDERS_EXECUTE_DETAILS,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.ORDERS_EXECUTE_DETAILS.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0433,10.10.10.15:1521/his,ORDADM.ORDERS_EXECUTE_DETAILS,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.ORDERS_EXECUTE_DETAILS.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.ORDERS_EXECUTE_DETAILS.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0434,10.10.10.15:1521/his,ORDADM.ORDERS_EXECUTE_DETAILS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS_EXECUTE_DETAILS.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDERS_EXECUTE_DETAILS.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0435,10.10.10.15:1521/his,ORDADM.ORDERS_EXECUTE_DETAILSC0525325,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.ORDERS_EXECUTE_DETAILSC0525325.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0436,10.10.10.15:1521/his,ORDADM.ORDERS_EXECUTE_DETAILSC0525325,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.ORDERS_EXECUTE_DETAILSC0525325.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.ORDERS_EXECUTE_DETAILSC0525325.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0437,10.10.10.15:1521/his,ORDADM.ORDERS_EXECUTE_DETAILSC0525325,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS_EXECUTE_DETAILSC0525325.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDERS_EXECUTE_DETAILSC0525325.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0438,10.10.10.15:1521/his,ORDADM.ORDERS_EXECUTE_DETAILS_TEST,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.ORDERS_EXECUTE_DETAILS_TEST.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0439,10.10.10.15:1521/his,ORDADM.ORDERS_EXECUTE_DETAILS_TEST,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.ORDERS_EXECUTE_DETAILS_TEST.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.ORDERS_EXECUTE_DETAILS_TEST.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0440,10.10.10.15:1521/his,ORDADM.ORDERS_EXECUTE_DETAILS_TEST,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS_EXECUTE_DETAILS_TEST.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDERS_EXECUTE_DETAILS_TEST.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0441,10.10.10.15:1521/his,ORDADM.ORDERS_SHEET_IMAGE,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.ORDERS_SHEET_IMAGE.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0442,10.10.10.15:1521/his,ORDADM.ORDERS_SHEET_IMAGE,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.ORDERS_SHEET_IMAGE.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.ORDERS_SHEET_IMAGE.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0443,10.10.10.15:1521/his,ORDADM.ORDERS_SHEET_IMAGE,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS_SHEET_IMAGE.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDERS_SHEET_IMAGE.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
CAND0444,10.10.10.15:1521/his,ORDADM.ORDERS_TEST,PATIENT_ID,MEDREC.PAT_MASTER_INDEX,PATIENT_ID,ORDADM.ORDERS_TEST.PATIENT_ID=MEDREC.PAT_MASTER_INDEX.PATIENT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0445,10.10.10.15:1521/his,ORDADM.ORDERS_TEST,PATIENT_ID+VISIT_ID,MEDREC.PAT_VISIT,PATIENT_ID+VISIT_ID,ORDADM.ORDERS_TEST.PATIENT_ID=MEDREC.PAT_VISIT.PATIENT_ID AND ORDADM.ORDERS_TEST.VISIT_ID=MEDREC.PAT_VISIT.VISIT_ID,name_inferred_candidate,candidate,column_name_pattern,C
CAND0446,10.10.10.15:1521/his,ORDADM.ORDERS_TEST,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS,ORDER_NO+ORDER_SUB_NO,ORDADM.ORDERS_TEST.ORDER_NO=ORDADM.ORDERS.ORDER_NO AND ORDADM.ORDERS_TEST.ORDER_SUB_NO=ORDADM.ORDERS.ORDER_SUB_NO,name_inferred_candidate,candidate,column_name_pattern,C
