系统,库名,表名,业务对象,候选主键,总数,去重数,重复数,空值数,是否可作为主键,是否可跨系统关联,风险说明
HIS_SOURCE,his_ready_10_10_15,ORDADM.ORDERS_SHEET_IMAGE,医嘱,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.ORDERS_SHEET_IMAGE,医嘱,PATIENT_ID+VISIT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.ORDERS_SHEET_IMAGE,医嘱,PATIENT_ID+VISIT_ID+ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.ORDERS_SHEET_IMAGE,医嘱,ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.ORDERS_TEST,医嘱,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.ORDERS_TEST,医嘱,PATIENT_ID+VISIT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.ORDERS_TEST,医嘱,PATIENT_ID+VISIT_ID+ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.ORDERS_TEST,医嘱,ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.ORDER_BILLING_LOG,医嘱,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.ORDER_BILLING_LOG,医嘱,PATIENT_ID+VISIT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.ORDER_BILLING_LOG,医嘱,PATIENT_ID+VISIT_ID+ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.ORDER_BILLING_LOG,医嘱,ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.ORDER_BILLING_LOG_TEST,医嘱,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.ORDER_BILLING_LOG_TEST,医嘱,PATIENT_ID+VISIT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.ORDER_BILLING_LOG_TEST,医嘱,PATIENT_ID+VISIT_ID+ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.ORDER_BILLING_LOG_TEST,医嘱,ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.ORDER_BILLING_TYPE_LOG,医嘱,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.ORDER_BILLING_TYPE_LOG,医嘱,PATIENT_ID+VISIT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.ORDER_BILLING_TYPE_LOG_TEST,医嘱,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.ORDER_BILLING_TYPE_LOG_TEST,医嘱,PATIENT_ID+VISIT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.ORDER_ERROR_LOG,医嘱,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.ORDER_ERROR_LOG,医嘱,ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.ORDER_SPLIT_LOG,医嘱,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.ORDER_SPLIT_LOG,医嘱,PATIENT_ID+VISIT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.ORDER_SPLIT_LOG,医嘱,PATIENT_ID+VISIT_ID+ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.ORDER_SPLIT_LOG,医嘱,ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.ORDER_SPLIT_LOG_TEST,医嘱,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.ORDER_SPLIT_LOG_TEST,医嘱,PATIENT_ID+VISIT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.ORDER_SPLIT_LOG_TEST,医嘱,PATIENT_ID+VISIT_ID+ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.ORDER_SPLIT_LOG_TEST,医嘱,ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.SPECIALTIES_CURE_MASTER,医嘱,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.SPECIALTIES_CURE_MASTER,医嘱,PATIENT_ID+VISIT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.SPECIALTIES_CURE_MASTER,医嘱,DEPT_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.TJJKHLYY_XML,医嘱,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.TJJKHLYY_XML,医嘱,PATIENT_ID+VISIT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.VITAL_SIGNS_REC,医嘱,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.VITAL_SIGNS_REC,医嘱,PATIENT_ID+VISIT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,ORDADM.hp_appointment,医嘱,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPADM.CLINIC_APPOINTS,门诊就诊,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPADM.CLINIC_APPOINTS_SIGN,门诊就诊,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPADM.CLINIC_BILL_ITEMS,门诊就诊,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPADM.CLINIC_BILL_ITEMS,门诊就诊,ITEM_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPADM.CLINIC_MASTER,门诊就诊,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPADM.CLINIC_MASTER_BK,门诊就诊,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPADM.CLINIC_MASTER_REFERRAL,门诊就诊,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPADM.CLINIC_RETURNED_ACCT,门诊就诊,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPADM.CLINIC_RETURNED_ACCT_BK,门诊就诊,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPADM.FEVER_STATE,门诊就诊,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPADM.MR_REQUEST_QUEUE,门诊就诊,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPADM.MR_REQUEST_QUEUE_BACKUP,门诊就诊,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPADM.OUTP_COUNSELED_CLIPAT,门诊就诊,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPADM.OUTP_COUNSELED_EXAMPAT,门诊就诊,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPADM.OUTP_COUNSELED_EXAMPAT,门诊就诊,EXAM_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPADM.OUTP_COUNSEL_DEPT,门诊就诊,DEPT_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPADM.OUTP_COUNSEL_PATIENT_SOURCE,患者主索引,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPADM.OUTP_QUEUE_DICT,门诊就诊,DEPT_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPADM.REGIST_REPRINT_LOG,门诊就诊,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.CHARGE_REDUCE_DETAIL,门诊就诊,RCPT_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.CHARGE_REDUCE_DETAIL,门诊就诊,RCPT_NO+ITEM_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.CHARGE_REDUCE_MASTER,门诊就诊,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.CHARGE_REDUCE_MASTER,门诊就诊,PATIENT_ID+VISIT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.CHARGE_REDUCE_MASTER,门诊就诊,RCPT_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.EINV_RCPT_MASTER,门诊就诊,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.EINV_RCPT_MASTER,门诊就诊,PATIENT_ID+VISIT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.EINV_RCPT_MASTER,门诊就诊,RCPT_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_BILL_ITEMS,门诊就诊,RCPT_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_BILL_ITEMS,门诊就诊,RCPT_NO+ITEM_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_BILL_ITEMS,门诊就诊,ITEM_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_BILL_ITEMS_BACK,门诊就诊,RCPT_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_BILL_ITEMS_BACK,门诊就诊,RCPT_NO+ITEM_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_BILL_ITEMS_BACK,门诊就诊,ITEM_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_BILL_ITEMS_BK,门诊就诊,RCPT_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_BILL_ITEMS_BK,门诊就诊,RCPT_NO+ITEM_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_BILL_ITEMS_BK,门诊就诊,ITEM_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_BILL_ITEMS_HRP,门诊就诊,RCPT_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_BILL_ITEMS_HRP,门诊就诊,RCPT_NO+ITEM_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_BILL_ITEMS_TEMP,门诊就诊,RCPT_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_BILL_ITEMS_TEMP,门诊就诊,RCPT_NO+ITEM_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_BILL_ITEMS_TEMP,门诊就诊,ITEM_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_CARD_RCPT_MASTER,门诊就诊,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_CARD_RCPT_MASTER,门诊就诊,RCPT_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_ORDER_DESC,门诊就诊,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_ORDER_DESC,门诊就诊,PATIENT_ID+VISIT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_ORDER_DESC,门诊就诊,RCPT_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_ORDER_DESC_BACK,门诊就诊,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_ORDER_DESC_BACK,门诊就诊,RCPT_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_ORDER_DESC_TEMP,门诊就诊,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_ORDER_DESC_TEMP,门诊就诊,RCPT_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_PAYMENTS_MONEY,门诊就诊,RCPT_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_PAYMENTS_MONEY_BACK,门诊就诊,RCPT_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_PAYMENTS_MONEY_BK,门诊就诊,RCPT_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_PAYMENTS_MONEY_copy1,门诊就诊,RCPT_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_RCPT_MASTER,门诊就诊,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_RCPT_MASTER,门诊就诊,RCPT_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_RCPT_MASTER_BACK,门诊就诊,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_RCPT_MASTER_BACK,门诊就诊,RCPT_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_RCPT_MASTER_BK,门诊就诊,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_RCPT_MASTER_BK,门诊就诊,RCPT_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_RCPT_MASTER_YD,门诊就诊,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.OUTP_RCPT_MASTER_YD_RE,门诊就诊,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.PREPAYMENT_RCPT_20210418,门诊就诊,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.PREPAYMENT_RCPT_20210418,门诊就诊,PATIENT_ID+VISIT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.PREPAYMENT_RCPT_20210418,门诊就诊,RCPT_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,OUTPBILL.RCPT_VS_CHECK,门诊就诊,RCPT_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.BINDING_PRESC_DETAIL,处方,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.BINDING_PRESC_MASTER,处方,DEPT_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.BUY_DRUG_PLAN,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DOCT_DRUG_PRESC_DETAIL,住院就诊,ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DOCT_DRUG_PRESC_DETAIL,住院就诊,PRESC_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DOCT_DRUG_PRESC_DETAIL,住院就诊,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DOCT_DRUG_PRESC_MASTER,住院就诊,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DOCT_DRUG_PRESC_MASTER,住院就诊,PATIENT_ID+VISIT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DOCT_DRUG_PRESC_MASTER,住院就诊,PRESC_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_APPLICATION_LIST_DETAIL,药品,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_APPLICATION_LIST_DETAIL,药品,PATIENT_ID+VISIT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_APPLICATION_LIST_DETAIL,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_LABLE,药品,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_LABLE,药品,PATIENT_ID+VISIT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_LABLE,药品,PATIENT_ID+VISIT_ID+ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_LABLE,药品,ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_PRE,药品,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_PRE,药品,PATIENT_ID+VISIT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_PRE,药品,PATIENT_ID+VISIT_ID+ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_PRE,药品,ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_PRE,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_PRE_BACKUP2025,药品,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_PRE_BACKUP2025,药品,PATIENT_ID+VISIT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_PRE_BACKUP2025,药品,PATIENT_ID+VISIT_ID+ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_PRE_BACKUP2025,药品,ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_PRE_BACKUP2025,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_PRE_BK,药品,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_PRE_BK,药品,PATIENT_ID+VISIT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_PRE_BK,药品,PATIENT_ID+VISIT_ID+ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_PRE_BK,药品,ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_PRE_BK,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_PRE_copy1,药品,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_PRE_copy1,药品,PATIENT_ID+VISIT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_PRE_copy1,药品,PATIENT_ID+VISIT_ID+ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_PRE_copy1,药品,ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_PRE_copy1,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_REC,药品,PATIENT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_REC,药品,PATIENT_ID+VISIT_ID,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_REC,药品,PATIENT_ID+VISIT_ID+ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_REC,药品,ORDER_NO+ORDER_SUB_NO,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
HIS_SOURCE,his_ready_10_10_15,PHARMACY.DRUG_DISPENSE_REC,药品,DRUG_CODE,,,,,待验证,待验证,需结合唯一性、空值率和业务含义验证
